% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: R.A. Fisher
%      (b) Donor: Michael Marshall (MARSHALL%PLU@io.arc.nasa.gov)
%      (c) Date: July, 1988
% 
% 3. Past Usage:
%    - Publications: too many to mention!!!  Here are a few.
%    1. Fisher,R.A. "The use of multiple measurements in taxonomic problems"
%       Annual Eugenics, 7, Part II, 179-188 (1936); also in "Contributions
%       to Mathematical Statistics" (John Wiley, NY, 1950).
%    2. Duda,R.O., & Hart,P.E. (1973) Pattern Classification and Scene Analysis.
%       (Q327.D83) John Wiley & Sons.  ISBN 0-471-22361-1.  See page 218.
%    3. Dasarathy, B.V. (1980) "Nosing Around the Neighborhood: A New System
%       Structure and Classification Rule for Recognition in Partially Exposed
%       Environments".  IEEE Transactions on Pattern Analysis and Machine
%       Intelligence, Vol. PAMI-2, No. 1, 67-71.
%       -- Results:
%          -- very low misclassification rates (0% for the setosa class)
%    4. Gates, G.W. (1972) "The Reduced Nearest Neighbor Rule".  IEEE 
%       Transactions on Information Theory, May 1972, 431-433.
%       -- Results:
%          -- very low misclassification rates again
%    5. See also: 1988 MLC Proceedings, 54-64.  Cheeseman et al's AUTOCLASS II
%       conceptual clustering system finds 3 classes in the data.
% 
% 4. Relevant Information:
%    --- This is perhaps the best known database to be found in the pattern
%        recognition literature.  Fisher's paper is a classic in the field
%        and is referenced frequently to this day.  (See Duda & Hart, for
%        example.)  The data set contains 3 classes of 50 instances each,
%        where each class refers to a type of iris plant.  One class is
%        linearly separable from the other 2; the latter are NOT linearly
%        separable from each other.
%    --- Predicted attribute: class of iris plant.
%    --- This is an exceedingly simple domain.
% 
% 5. Number of Instances: 150 (50 in each of three classes)
% 
% 6. Number of Attributes: 4 numeric, predictive attributes and the class
% 
% 7. Attribute Information:
%    1. sepal length in cm
%    2. sepal width in cm
%    3. petal length in cm
%    4. petal width in cm
%    5. class: 
%       -- Iris Setosa
%       -- Iris Versicolour
%       -- Iris Virginica
% 
% 8. Missing Attribute Values: None
% 
% Summary Statistics:
%  	           Min  Max   Mean    SD   Class Correlation
%    sepal length: 4.3  7.9   5.84  0.83    0.7826   
%     sepal width: 2.0  4.4   3.05  0.43   -0.4194
%    petal length: 1.0  6.9   3.76  1.76    0.9490  (high!)
%     petal width: 0.1  2.5   1.20  0.76    0.9565  (high!)
% 
% 9. Class Distribution: 33.3% for each of 3 classes.

@RELATION jk

@ATTRIBUTE P_value	REAL
@ATTRIBUTE S_entropy    REAL
@ATTRIBUTE F3   REAL
@ATTRIBUTE class 	{'coding','non_coding'}

@DATA
6.26594,2.67323,0.01712,'coding'
0.77958,2.00000,0.01660,'non_coding'
6.14286,2.47270,0.02507,'coding'
0.38656,1.37095,0.00753,'non_coding'
43.77651,3.16305,0.07159,'coding'
0.75287,2.68872,0.00603,'non_coding'
18.53111,2.28802,0.12354,'coding'
0.83625,2.91398,0.00972,'non_coding'
54.20937,2.90142,0.12292,'coding'
0.50505,0.00000,0.03061,'coding'
0.11021,2.92193,0.00241,'non_coding'
2.11111,2.23593,0.03199,'coding'
0.57471,0.00000,0.03964,'coding'
0.43889,2.12809,0.00731,'non_coding'
26.97759,2.91859,0.04534,'coding'
0.26516,2.58496,0.00457,'non_coding'
21.04035,2.93134,0.03418,'coding'
1.36429,2.25163,0.01096,'non_coding'
5.45769,2.69546,0.01690,'coding'
0.30543,1.00000,0.05190,'non_coding'
2.23053,2.58496,0.02085,'coding'
0.23333,1.92193,0.00519,'non_coding'
5.01333,2.98015,0.01744,'coding'
1.22658,1.00000,0.08310,'non_coding'
7.83390,2.87360,0.01762,'coding'
1.38947,1.52193,0.02925,'non_coding'
11.01289,2.70734,0.03702,'coding'
1.16318,1.91830,0.01998,'non_coding'
6.13556,2.92745,0.04090,'coding'
0.68784,1.58496,0.01775,'non_coding'
5.20158,2.41592,0.04112,'coding'
1.21523,1.58496,0.01389,'non_coding'
6.46429,2.44644,0.07696,'coding'
0.50228,2.00000,0.01545,'non_coding'
5.01953,2.75343,0.04200,'coding'
1.26828,1.50000,0.00853,'non_coding'
3.20930,1.92193,0.07463,'coding'
0.33629,2.25163,0.00523,'non_coding'
7.16727,2.57416,0.01725,'coding'
0.78750,2.00000,0.01969,'non_coding'
5.66200,2.72912,0.01586,'coding'
0.70229,2.89208,0.00378,'non_coding'
8.14981,2.91558,0.03663,'coding'
0.56183,1.50000,0.02337,'non_coding'
2.47107,3.00163,0.01208,'coding'
4.96814,2.98629,0.01827,'coding'
0.27602,1.50000,0.00874,'non_coding'
4.16218,2.40644,0.01246,'coding'
1.16100,2.25163,0.01684,'non_coding'
17.04427,2.73661,0.03869,'coding'
0.19239,1.92193,0.00837,'non_coding'
3.92954,2.61058,0.03195,'coding'
1.20468,1.58496,0.04227,'non_coding'
6.23939,2.69445,0.02605,'coding'
1.88075,0.91830,0.04860,'non_coding'
4.34737,2.91515,0.02288,'coding'
0.28226,2.90564,0.00307,'non_coding'
0.33333,1.00000,0.01667,'coding'
1.04308,2.32193,0.02592,'non_coding'
17.94094,2.22007,0.10775,'coding'
0.60416,2.32193,0.00992,'non_coding'
5.06521,2.77830,0.01231,'coding'
0.59176,1.92193,0.01330,'non_coding'
19.17225,2.35747,0.03570,'coding'
1.06712,1.50000,0.02389,'non_coding'
5.63193,2.71808,0.02498,'coding'
0.23868,1.00000,0.01250,'non_coding'
2.53652,2.67446,0.01278,'coding'
0.75366,2.15564,0.00571,'non_coding'
1.01481,1.00000,0.04510,'coding'
1.97794,1.00000,0.06747,'coding'
2.16447,1.91830,0.02082,'non_coding'
6.04903,2.99271,0.01435,'coding'
0.11098,1.92193,0.00898,'non_coding'
4.04878,3.20915,0.01975,'coding'
1.04889,2.79248,0.01000,'non_coding'
0.82672,0.00000,0.04677,'coding'
1.17619,2.90370,0.00790,'non_coding'
1.58333,0.00000,0.13194,'coding'
0.90278,0.00000,0.07523,'coding'
0.70511,2.41938,0.01097,'non_coding'
13.00892,2.33366,0.04097,'coding'
0.29570,2.52164,0.00477,'non_coding'
7.03341,2.85022,0.03065,'coding'
0.32211,2.19716,0.00205,'non_coding'
2.72739,2.23892,0.02114,'coding'
0.47415,1.91830,0.00741,'non_coding'
17.49035,2.61241,0.02500,'coding'
0.92625,1.91830,0.01639,'non_coding'
23.80870,2.19761,0.07116,'coding'
0.25867,2.23593,0.00414,'non_coding'
16.06037,3.04803,0.01907,'coding'
1.66402,2.58496,0.00475,'non_coding'
0.83333,0.00000,0.06944,'coding'
1.62500,0.00000,0.13542,'coding'
0.30595,2.17095,0.00468,'non_coding'
3.50303,2.07587,0.03185,'coding'
0.29054,2.82218,0.00196,'non_coding'
3.85185,2.19969,0.03424,'coding'
0.17164,2.80370,0.00217,'non_coding'
1.06690,0.00000,0.06944,'coding'
0.37170,2.12809,0.00540,'non_coding'
4.91667,2.89288,0.02319,'coding'
1.26144,1.58496,0.04947,'non_coding'
3.97742,2.59958,0.03169,'coding'
0.89316,2.25163,0.00800,'non_coding'
31.49390,2.80725,0.09222,'coding'
0.81169,2.11328,0.01054,'non_coding'
14.02767,2.68480,0.03639,'coding'
0.34247,2.00000,0.00938,'non_coding'
3.55556,3.06973,0.01992,'coding'
0.09132,1.50000,0.00250,'non_coding'
2.71235,2.84535,0.02754,'coding'
0.26812,1.00000,0.01166,'non_coding'
7.34346,2.19640,0.01785,'coding'
0.29683,0.91830,0.00689,'non_coding'
0.63715,0.00000,0.09259,'coding'
0.61860,1.58496,0.01704,'non_coding'
0.63690,1.91830,0.01137,'coding'
0.98871,0.91830,0.03590,'non_coding'
1.07674,2.50000,0.01549,'coding'
0.32297,1.58496,0.02640,'non_coding'
15.04417,2.41937,0.07522,'coding'
0.74245,1.66450,0.01484,'non_coding'
2.60324,3.09893,0.01011,'coding'
0.64048,2.40564,0.00915,'non_coding'
1.82747,2.44931,0.02234,'coding'
0.52503,1.00000,0.03512,'non_coding'
1.11006,0.00000,0.08444,'coding'
0.16827,2.91398,0.00420,'non_coding'
3.03640,3.10869,0.01745,'coding'
0.72578,2.44644,0.00909,'non_coding'
35.83564,3.03964,0.06189,'coding'
0.97905,2.94770,0.01158,'non_coding'
9.18887,2.74854,0.02691,'coding'
1.08630,2.52206,0.01358,'non_coding'
7.46026,2.96091,0.02655,'coding'
0.92982,1.92193,0.01958,'non_coding'
15.78318,2.74123,0.05900,'coding'
0.48349,2.25163,0.01047,'non_coding'
3.01809,2.76010,0.01170,'coding'
0.92940,0.91830,0.02083,'non_coding'
12.54571,2.31065,0.03475,'coding'
0.44599,2.86659,0.00169,'non_coding'
3.73251,2.41938,0.04608,'coding'
1.15066,1.58496,0.02604,'non_coding'
0.77556,0.00000,0.04630,'coding'
0.44386,2.70453,0.00525,'non_coding'
0.66195,1.00000,0.03755,'coding'
0.09124,2.84195,0.00195,'non_coding'
7.07746,2.72268,0.02122,'coding'
1.56232,1.84237,0.03908,'non_coding'
16.73872,2.85178,0.05884,'coding'
0.73720,3.02193,0.00427,'non_coding'
1.00635,1.91830,0.01917,'coding'
0.39280,0.00000,0.07407,'coding'
0.09302,1.00000,0.00433,'non_coding'
2.05453,3.05030,0.01268,'coding'
0.88631,1.79248,0.01211,'non_coding'
0.82143,0.00000,0.05867,'coding'
0.59813,2.12581,0.00559,'non_coding'
21.08239,2.34633,0.02080,'coding'
0.40053,1.95021,0.00911,'non_coding'
0.80882,2.28416,0.00793,'coding'
0.93919,2.40564,0.01269,'non_coding'
0.98880,2.12809,0.01662,'coding'
0.66957,2.00000,0.01376,'non_coding'
5.92872,2.95321,0.02486,'coding'
0.83210,2.12193,0.00351,'non_coding'
3.16530,2.60624,0.02801,'coding'
0.80365,2.53661,0.00550,'non_coding'
8.39746,2.91830,0.02785,'coding'
0.47843,1.92193,0.01126,'non_coding'
20.43490,2.80993,0.06880,'coding'
0.86494,2.58496,0.01491,'non_coding'
7.73462,3.00966,0.02975,'coding'
0.73945,2.52164,0.00680,'non_coding'
17.65540,2.78336,0.05424,'coding'
1.47269,2.66067,0.00832,'non_coding'
8.25963,2.78401,0.02357,'coding'
0.68443,2.28104,0.02080,'non_coding'
1.43262,2.32193,0.03048,'coding'
0.42342,2.25000,0.00572,'non_coding'
5.01776,2.53528,0.02056,'coding'
0.21506,2.23593,0.01015,'non_coding'
8.97923,2.90576,0.05888,'coding'
2.30591,2.64160,0.02179,'non_coding'
2.56834,3.00370,0.01515,'coding'
0.10127,2.00000,0.00256,'non_coding'
19.01702,2.64979,0.11422,'coding'
0.47547,2.71068,0.00283,'non_coding'
9.17969,3.24441,0.03586,'coding'
0.27723,1.79248,0.00549,'non_coding'
1.23158,2.32193,0.02593,'coding'
0.33002,2.32193,0.00570,'non_coding'
2.82697,2.28259,0.02158,'coding'
1.11924,2.52164,0.01820,'non_coding'
3.26442,2.35539,0.03139,'coding'
1.50578,2.80459,0.00745,'coding'
0.18562,2.00000,0.01435,'non_coding'
4.83250,2.59491,0.04857,'coding'
0.04028,2.32193,0.00625,'non_coding'
5.64384,2.65324,0.02209,'coding'
0.57071,1.58496,0.01729,'non_coding'
13.27190,2.85646,0.04530,'coding'
0.14468,2.58496,0.00456,'non_coding'
2.50292,2.32193,0.02927,'coding'
0.39777,0.91830,0.01454,'non_coding'
8.41524,2.94639,0.04809,'coding'
1.13808,1.37095,0.01707,'non_coding'
2.14312,2.72322,0.01183,'coding'
0.51826,1.50000,0.02941,'non_coding'
3.43333,1.79248,0.06242,'coding'
5.11966,1.00000,0.26255,'non_coding'
4.43401,2.80735,0.03620,'coding'
1.01149,1.58496,0.03488,'non_coding'
2.53933,2.37095,0.02853,'coding'
0.50689,2.29708,0.00279,'non_coding'
10.51912,2.73128,0.00922,'coding'
6.33862,2.93220,0.02875,'coding'
11.84072,2.48451,0.01608,'non_coding'
9.52388,2.84436,0.00871,'coding'
6.78156,2.92103,0.03076,'coding'
11.39623,2.81435,0.01593,'non_coding'
4.18320,2.18260,0.01122,'coding'
0.81795,1.84237,0.01258,'non_coding'
17.34540,3.08837,0.02462,'coding'
0.54775,1.92193,0.00404,'non_coding'
9.59222,2.89383,0.04869,'coding'
0.46761,1.00000,0.02585,'non_coding'
12.51031,2.85324,0.01842,'coding'
0.28594,2.00000,0.00562,'non_coding'
2.14679,1.79248,0.03939,'coding'
0.38211,1.79248,0.00343,'non_coding'
11.53131,2.79973,0.02124,'coding'
0.57308,1.00000,0.01959,'non_coding'
1.69504,2.80140,0.00380,'coding'
0.71997,1.96096,0.00792,'non_coding'
11.31788,2.92582,0.02017,'coding'
0.14148,2.75000,0.00417,'non_coding'
9.49060,2.52786,0.02433,'coding'
1.08301,1.58496,0.04998,'non_coding'
8.94355,3.11857,0.01522,'coding'
0.92311,2.32193,0.00709,'non_coding'
8.88412,2.94391,0.02385,'coding'
0.45801,0.91830,0.00677,'non_coding'
4.62963,2.75392,0.02638,'coding'
0.44667,2.25163,0.00893,'non_coding'
0.50000,0.00000,0.04167,'coding'
0.47554,2.44040,0.00325,'non_coding'
1.69267,2.50000,0.02401,'coding'
0.23841,2.72548,0.00316,'non_coding'
26.45140,2.40733,0.08077,'coding'
0.67814,1.75000,0.01205,'non_coding'
7.10083,2.76705,0.02347,'coding'
0.54667,1.58496,0.02187,'non_coding'
0.26010,0.00000,0.02103,'coding'
0.46290,2.00786,0.00312,'non_coding'
6.44093,2.72548,0.08153,'coding'
0.87945,2.39208,0.00553,'non_coding'
2.11818,1.91830,0.03851,'coding'
0.72223,1.50000,0.02652,'non_coding'
5.44068,3.09988,0.02049,'coding'
0.58517,2.00000,0.01639,'non_coding'
2.40819,2.95021,0.02041,'coding'
0.74303,2.05881,0.00571,'non_coding'
7.46879,2.89753,0.02976,'coding'
0.65584,2.72548,0.00852,'non_coding'
0.72862,0.00000,0.08948,'coding'
0.23993,0.91830,0.00366,'non_coding'
3.97762,2.96550,0.01406,'coding'
0.31314,2.32193,0.00976,'non_coding'
6.22725,3.04382,0.02166,'coding'
0.67395,2.25163,0.01013,'non_coding'
5.34739,2.96165,0.02148,'coding'
0.58607,2.66096,0.00173,'non_coding'
0.97222,0.00000,0.08102,'coding'
0.43293,1.00000,0.02517,'non_coding'
2.49091,2.41938,0.03019,'coding'
1.10840,2.85205,0.00235,'non_coding'
0.81944,0.00000,0.06829,'coding'
0.23944,2.00000,0.00674,'non_coding'
3.36287,2.52164,0.02838,'coding'
1.75928,2.41938,0.01871,'non_coding'
0.67603,0.00000,0.03805,'coding'
0.48203,2.92193,0.00388,'non_coding'
2.70661,2.71929,0.02495,'coding'
2.93694,2.75000,0.03969,'coding'
0.15033,2.91830,0.00147,'non_coding'
11.36834,2.03821,0.02776,'coding'
0.86434,2.92193,0.01005,'non_coding'
7.44413,2.83256,0.04230,'coding'
0.88099,2.28778,0.00370,'non_coding'
7.97721,2.70441,0.01705,'coding'
0.46171,1.58496,0.03033,'non_coding'
5.01456,2.61975,0.02190,'coding'
0.63238,1.25163,0.00479,'non_coding'
2.11376,2.52164,0.03355,'coding'
0.59064,1.91830,0.01036,'non_coding'
12.48549,2.78290,0.04435,'coding'
0.28986,2.00000,0.00840,'non_coding'
7.95333,2.80196,0.03535,'coding'
0.51163,2.32193,0.01190,'non_coding'
20.90112,2.62777,0.01692,'coding'
1.72664,1.58496,0.07155,'non_coding'
2.14554,2.40564,0.03022,'coding'
0.54436,1.58496,0.01653,'non_coding'
3.44539,2.39631,0.01947,'coding'
0.54902,1.00000,0.03230,'non_coding'
4.38215,2.11808,0.04426,'coding'
1.22523,2.00000,0.03311,'non_coding'
10.73824,2.82585,0.06588,'coding'
0.78320,1.66450,0.01273,'non_coding'
8.47409,1.80790,0.04391,'coding'
0.33847,0.91830,0.01948,'non_coding'
5.93559,2.85539,0.05735,'coding'
1.14421,1.58496,0.01851,'non_coding'
5.76256,2.71929,0.05263,'coding'
0.79817,1.50000,0.01904,'non_coding'
3.72040,2.62861,0.01874,'coding'
0.91803,1.58496,0.03010,'non_coding'
3.66106,2.92769,0.01760,'coding'
0.22324,2.18879,0.00205,'non_coding'
6.81410,2.50469,0.04368,'coding'
0.48125,2.41160,0.00662,'non_coding'
3.23054,2.63565,0.01423,'coding'
1.58164,2.64145,0.00917,'coding'
2.82194,2.87685,0.01429,'coding'
0.67096,1.92193,0.01578,'non_coding'
2.74269,1.91830,0.04812,'coding'
0.39385,2.23593,0.00463,'non_coding'
3.65376,3.15522,0.02357,'coding'
1.59333,1.58496,0.04355,'non_coding'
2.21462,2.89288,0.01045,'coding'
0.70426,1.00000,0.03647,'non_coding'
1.19497,1.91830,0.02255,'coding'
0.63576,2.62581,0.00789,'non_coding'
0.61261,2.25163,0.01104,'coding'
4.06143,2.33603,0.02772,'coding'
0.84928,2.58496,0.01477,'non_coding'
13.76510,3.04756,0.02883,'coding'
0.95236,1.92193,0.01664,'non_coding'
10.16753,2.68289,0.01765,'coding'
0.63068,2.55666,0.00358,'non_coding'
8.08944,2.68789,0.01482,'coding'
1.63158,2.23593,0.02454,'non_coding'
23.39273,2.81768,0.03231,'coding'
0.54603,1.00000,0.01871,'non_coding'
5.90142,2.92585,0.03598,'coding'
1.46175,1.84237,0.02396,'non_coding'
7.19483,2.92780,0.03986,'coding'
0.09825,2.32193,0.00207,'non_coding'
0.42166,2.39502,0.00439,'coding'
0.71757,2.82218,0.00503,'non_coding'
3.03855,2.66353,0.02073,'coding'
1.28197,2.37744,0.00841,'non_coding'
6.32817,3.01057,0.03918,'coding'
0.43222,2.19716,0.00330,'non_coding'
3.75972,3.07782,0.02657,'coding'
0.87094,2.12809,0.01009,'non_coding'
2.36224,2.12193,0.02731,'coding'
0.68235,1.52193,0.01606,'non_coding'
9.48808,2.56507,0.02888,'coding'
0.94048,2.40564,0.01344,'non_coding'
2.93530,2.69238,0.02477,'coding'
4.67988,2.71007,0.02854,'coding'
0.24615,1.97175,0.00252,'non_coding'
0.45171,1.00000,0.02449,'coding'
0.13455,1.50000,0.01164,'non_coding'
2.43321,2.40564,0.01823,'coding'
0.74797,1.00000,0.03649,'non_coding'
0.83251,2.62581,0.00820,'coding'
0.33187,2.50480,0.00253,'non_coding'
8.53483,2.33385,0.02948,'coding'
8.25161,2.11328,0.10647,'coding'
0.57672,2.29990,0.00610,'non_coding'
13.17498,2.32322,0.07727,'coding'
0.85468,1.50000,0.03780,'non_coding'
6.26951,3.10556,0.01727,'coding'
0.69830,2.58496,0.00617,'non_coding'
4.26342,2.90005,0.02592,'coding'
0.45140,2.52164,0.00464,'non_coding'
1.91398,2.23593,0.03087,'coding'
1.77853,2.52193,0.00994,'non_coding'
28.90170,3.05631,0.05166,'coding'
0.31199,2.96892,0.00264,'non_coding'
3.71311,2.90766,0.01078,'coding'
0.83333,1.58496,0.02874,'non_coding'
1.95070,2.74894,0.01374,'coding'
0.23148,1.91830,0.00429,'non_coding'
6.97690,2.35539,0.06908,'coding'
0.91153,1.58496,0.02153,'non_coding'
2.22562,1.66450,0.02482,'coding'
3.14382,2.69238,0.02535,'coding'
0.26292,1.60683,0.00113,'non_coding'
0.86275,1.96096,0.01015,'coding'
0.76205,2.12809,0.00893,'non_coding'
12.14048,2.68004,0.08672,'coding'
0.29422,1.91830,0.00928,'non_coding'
6.93612,2.73003,0.03056,'coding'
0.98713,1.00000,0.03083,'non_coding'
4.59150,2.68872,0.04501,'coding'
0.07532,2.00000,0.00564,'non_coding'
6.24371,2.76403,0.01713,'coding'
1.16509,2.45915,0.01099,'non_coding'
0.17949,2.52164,0.00307,'coding'
0.42369,1.00000,0.04002,'non_coding'
20.52865,2.97635,0.08019,'coding'
0.44938,2.45915,0.00205,'non_coding'
4.87684,2.94474,0.01959,'coding'
0.12288,2.58496,0.00101,'non_coding'
9.56047,2.62352,0.08461,'coding'
1.02061,1.91830,0.00906,'non_coding'
6.60282,2.96508,0.02941,'coding'
0.70118,2.50326,0.00481,'non_coding'
11.65933,2.80459,0.05701,'coding'
0.75601,1.92193,0.01559,'non_coding'
8.46388,2.58613,0.02085,'coding'
0.19298,1.50000,0.00508,'non_coding'
11.70046,2.86554,0.01694,'coding'
0.38889,1.84237,0.00648,'coding'
1.14037,1.65774,0.01594,'non_coding'
0.64115,1.58496,0.00879,'coding'
5.80196,2.67095,0.03413,'coding'
0.82258,1.58496,0.02066,'non_coding'
6.24688,2.84156,0.01952,'coding'
1.06903,2.64644,0.01265,'non_coding'
4.21394,2.60236,0.01532,'coding'
0.71623,2.00000,0.02378,'non_coding'
11.63012,3.01820,0.02217,'coding'
0.23144,2.25163,0.01025,'non_coding'
5.15079,2.58496,0.04906,'coding'
0.40828,1.00000,0.01903,'non_coding'
12.88653,2.92604,0.03640,'coding'
0.82126,2.00000,0.02380,'non_coding'
2.99167,2.46772,0.02493,'coding'
1.15374,1.58496,0.03044,'non_coding'
1.51894,1.92193,0.03452,'coding'
0.41546,2.00000,0.01204,'non_coding'
2.72670,2.71327,0.01292,'coding'
1.11233,2.32193,0.02284,'non_coding'
27.45461,2.80532,0.03805,'coding'
0.72537,2.90347,0.00487,'non_coding'
11.51546,2.21416,0.01453,'coding'
0.38269,1.00000,0.04244,'non_coding'
16.68796,2.87449,0.09271,'coding'
1.65798,1.50000,0.03674,'non_coding'
12.42349,2.63198,0.01507,'coding'
0.78095,0.81128,0.02231,'non_coding'
1.68870,3.14644,0.00971,'coding'
1.04687,1.58496,0.03271,'non_coding'
4.63362,2.94644,0.02702,'coding'
0.46995,1.58496,0.00814,'non_coding'
7.13194,2.93056,0.01869,'coding'
0.90801,1.92193,0.02365,'non_coding'
2.86049,2.00786,0.02119,'coding'
1.19940,2.58496,0.02142,'non_coding'
5.43315,2.54644,0.02904,'coding'
0.83015,2.28064,0.00285,'non_coding'
1.05085,1.66450,0.01781,'coding'
5.03250,3.01043,0.02804,'coding'
0.99569,2.41938,0.01085,'non_coding'
4.82405,3.02263,0.02559,'coding'
0.30872,2.32193,0.00931,'non_coding'
6.59753,2.61991,0.03258,'coding'
0.48023,2.40564,0.00501,'non_coding'
26.81159,2.65426,0.17934,'coding'
0.38132,2.48534,0.00203,'non_coding'
126.46902,2.41052,0.21767,'coding'
0.22596,2.83506,0.00076,'non_coding'
0.66667,0.00000,0.07843,'coding'
0.31974,2.40027,0.00101,'non_coding'
7.41422,2.65514,0.02726,'coding'
0.80764,2.85936,0.00319,'non_coding'
12.45672,3.04638,0.06882,'coding'
0.44374,2.37518,0.00141,'non_coding'
3.44284,2.78418,0.01984,'coding'
1.80772,1.67293,0.02253,'non_coding'
5.95963,2.21250,0.04124,'coding'
1.29703,1.79248,0.02568,'non_coding'
6.51222,2.90161,0.03819,'coding'
0.46378,2.60938,0.00098,'non_coding'
5.65669,2.65085,0.01992,'coding'
0.27728,2.26569,0.00272,'non_coding'
15.02514,2.78401,0.08394,'coding'
0.67340,2.77190,0.00453,'non_coding'
5.42841,3.11509,0.01800,'coding'
0.21310,3.02696,0.00006,'non_coding'
1.62413,2.37995,0.00846,'coding'
0.69530,2.40296,0.00239,'non_coding'
1.20468,2.28778,0.01057,'coding'
4.77201,2.65564,0.04230,'non_coding'
3.83333,2.17095,0.04406,'coding'
1.71795,2.14883,0.01468,'coding'
1.37766,1.79248,0.03216,'non_coding'
9.37326,2.77926,0.05222,'coding'
0.69945,1.58496,0.02293,'non_coding'
6.09585,2.77440,0.03895,'coding'
0.34262,1.00000,0.04919,'non_coding'
6.72727,2.28448,0.03706,'coding'
0.34954,2.18872,0.00284,'non_coding'
12.05817,3.04163,0.06680,'coding'
0.72617,1.58496,0.02926,'non_coding'
9.88485,2.59225,0.02995,'coding'
0.62315,0.91830,0.02080,'non_coding'
9.96716,2.81845,0.02975,'coding'
0.37479,1.00000,0.01824,'non_coding'
1.31034,1.78416,0.01291,'coding'
0.42222,1.00000,0.01877,'non_coding'
6.66182,2.53935,0.03873,'coding'
5.89905,3.04638,0.03371,'coding'
0.49923,1.52193,0.01392,'non_coding'
4.73730,2.78064,0.03522,'coding'
4.42405,2.30827,0.02800,'coding'
0.47804,1.58496,0.00661,'non_coding'
13.60250,2.87226,0.03193,'coding'
0.35266,2.00000,0.01022,'non_coding'
3.00204,2.71007,0.01836,'coding'
0.87243,1.50000,0.02154,'non_coding'
9.60436,2.84307,0.04488,'coding'
7.96273,2.69478,0.04946,'coding'
7.94061,2.74145,0.04564,'coding'
0.55843,1.00000,0.02792,'non_coding'
20.52353,2.87940,0.04751,'coding'
0.31445,1.00000,0.01309,'non_coding'
4.69452,2.88418,0.02706,'coding'
4.59649,2.28925,0.03456,'coding'
12.91194,2.98773,0.03115,'coding'
3.97902,2.15564,0.05565,'coding'
3.07109,2.12581,0.02911,'coding'
0.75019,2.25163,0.01558,'non_coding'
7.56223,2.71008,0.02838,'coding'
13.57524,2.71797,0.07757,'coding'
0.29084,1.00000,0.01741,'non_coding'
7.04510,2.32815,0.02325,'coding'
0.44809,1.00000,0.03755,'non_coding'
3.62840,2.51006,0.02192,'coding'
1.29219,1.58496,0.03592,'non_coding'
12.88017,2.54625,0.03016,'coding'
3.59919,3.01057,0.02175,'coding'
0.53448,1.58496,0.01843,'non_coding'
6.51282,2.18246,0.04175,'coding'
1.64640,2.50000,0.02225,'coding'
7.91422,1.38212,0.02578,'coding'
0.37952,0.81128,0.01170,'non_coding'
3.88922,2.82322,0.02308,'coding'
1.77778,1.91830,0.03119,'coding'
1.49784,1.50000,0.03890,'coding'
2.12604,3.06977,0.01058,'coding'
2.46313,2.25163,0.04360,'coding'
5.31394,2.77567,0.01932,'coding'
1.11601,1.00000,0.08125,'non_coding'
1.29825,2.25163,0.02278,'coding'
3.72674,2.78064,0.02634,'coding'
1.20000,2.58496,0.02087,'non_coding'
3.30370,2.81507,0.02937,'coding'
0.18379,2.15564,0.00607,'non_coding'
3.76533,1.98587,0.02008,'coding'
6.56236,2.77190,0.04464,'coding'
4.25859,2.41160,0.03819,'coding'
1.53827,1.00000,0.06371,'non_coding'
13.17209,2.71870,0.05355,'coding'
0.98978,2.00000,0.02435,'non_coding'
4.84641,2.85539,0.04751,'coding'
2.54277,2.56545,0.02250,'coding'
0.19501,1.00000,0.02877,'non_coding'
4.96296,2.69478,0.02981,'coding'
0.57692,2.25163,0.01109,'non_coding'
4.94994,2.64977,0.01689,'coding'
4.94574,2.92323,0.03834,'coding'
1.08812,2.72193,0.01251,'coding'
2.62992,2.73291,0.02071,'coding'
8.12478,2.74477,0.02856,'coding'
2.63757,2.82258,0.02093,'coding'
2.04242,2.71929,0.01857,'coding'
1.52000,1.50000,0.04053,'non_coding'
5.26353,2.49560,0.04499,'coding'
2.54497,2.23593,0.04040,'coding'
2.52713,2.32193,0.02939,'coding'
12.13585,2.85185,0.02350,'coding'
1.09921,1.92193,0.02617,'coding'
1.57368,1.92193,0.03013,'non_coding'
3.35764,1.92193,0.06995,'coding'
0.85714,2.00000,0.02449,'non_coding'
1.39259,2.78064,0.01032,'coding'
1.05699,1.58496,0.03573,'non_coding'
3.80586,1.36096,0.04182,'coding'
8.60507,2.60222,0.06236,'coding'
3.14436,1.44882,0.04952,'coding'
0.43274,1.00000,0.01796,'non_coding'
1.48315,2.32193,0.03333,'coding'
0.56250,1.50000,0.01406,'coding'
14.45514,2.66836,0.03759,'coding'
0.39394,1.58496,0.01433,'non_coding'
1.48074,2.60624,0.01180,'coding'
3.92553,2.48171,0.04176,'coding'
10.35765,2.62069,0.03976,'coding'
1.27645,1.92193,0.02155,'non_coding'
3.72049,2.84535,0.03876,'coding'
7.93318,2.66695,0.03574,'coding'
6.68730,2.19741,0.03184,'coding'
0.59423,1.00000,0.05567,'non_coding'
4.53333,2.23593,0.07253,'coding'
0.23330,1.00000,0.01524,'non_coding'
5.13643,2.52206,0.04778,'coding'
0.85836,1.58496,0.02934,'non_coding'
14.45487,2.94987,0.05117,'coding'
