% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: R.A. Fisher
%      (b) Donor: Michael Marshall (MARSHALL%PLU@io.arc.nasa.gov)
%      (c) Date: July, 1988
% 
% 3. Past Usage:
%    - Publications: too many to mention!!!  Here are a few.
%    1. Fisher,R.A. "The use of multiple measurements in taxonomic problems"
%       Annual Eugenics, 7, Part II, 179-188 (1936); also in "Contributions
%       to Mathematical Statistics" (John Wiley, NY, 1950).
%    2. Duda,R.O., & Hart,P.E. (1973) Pattern Classification and Scene Analysis.
%       (Q327.D83) John Wiley & Sons.  ISBN 0-471-22361-1.  See page 218.
%    3. Dasarathy, B.V. (1980) "Nosing Around the Neighborhood: A New System
%       Structure and Classification Rule for Recognition in Partially Exposed
%       Environments".  IEEE Transactions on Pattern Analysis and Machine
%       Intelligence, Vol. PAMI-2, No. 1, 67-71.
%       -- Results:
%          -- very low misclassification rates (0% for the setosa class)
%    4. Gates, G.W. (1972) "The Reduced Nearest Neighbor Rule".  IEEE 
%       Transactions on Information Theory, May 1972, 431-433.
%       -- Results:
%          -- very low misclassification rates again
%    5. See also: 1988 MLC Proceedings, 54-64.  Cheeseman et al's AUTOCLASS II
%       conceptual clustering system finds 3 classes in the data.
% 
% 4. Relevant Information:
%    --- This is perhaps the best known database to be found in the pattern
%        recognition literature.  Fisher's paper is a classic in the field
%        and is referenced frequently to this day.  (See Duda & Hart, for
%        example.)  The data set contains 3 classes of 50 instances each,
%        where each class refers to a type of iris plant.  One class is
%        linearly separable from the other 2; the latter are NOT linearly
%        separable from each other.
%    --- Predicted attribute: class of iris plant.
%    --- This is an exceedingly simple domain.
% 
% 5. Number of Instances: 150 (50 in each of three classes)
% 
% 6. Number of Attributes: 4 numeric, predictive attributes and the class
% 
% 7. Attribute Information:
%    1. sepal length in cm
%    2. sepal width in cm
%    3. petal length in cm
%    4. petal width in cm
%    5. class: 
%       -- Iris Setosa
%       -- Iris Versicolour
%       -- Iris Virginica
% 
% 8. Missing Attribute Values: None
% 
% Summary Statistics:
%  	           Min  Max   Mean    SD   Class Correlation
%    sepal length: 4.3  7.9   5.84  0.83    0.7826   
%     sepal width: 2.0  4.4   3.05  0.43   -0.4194
%    petal length: 1.0  6.9   3.76  1.76    0.9490  (high!)
%     petal width: 0.1  2.5   1.20  0.76    0.9565  (high!)
% 
% 9. Class Distribution: 33.3% for each of 3 classes.

@RELATION jk

@ATTRIBUTE P_value	REAL
@ATTRIBUTE S_entropy    REAL
@ATTRIBUTE F3   REAL
@ATTRIBUTE class 	{'coding','non_coding'}

@DATA
0.21612,1.58496,0.00760,'non_coding'
2.31935,2.00000,0.03244,'coding'
52.24925,2.64958,0.04475,'coding'
6.57585,1.96096,0.04215,'coding'
4.46756,1.50000,0.05997,'coding'
9.03759,2.73291,0.03846,'coding'
15.88197,3.06596,0.05207,'coding'
0.46391,1.50000,0.00083,'non_coding'
2.56634,1.58496,0.04983,'coding'
3.84910,1.50000,0.05201,'coding'
13.03860,2.71533,0.04575,'coding'
2.65926,1.58496,0.05909,'coding'
2.51366,2.00000,0.04121,'coding'
1.43166,1.58496,0.01948,'non_coding'
11.65532,1.56281,0.04960,'coding'
1.43636,0.00000,0.05223,'coding'
1.19541,0.91830,0.02332,'non_coding'
2.78971,1.50000,0.03745,'coding'
9.00982,2.52440,0.03540,'coding'
10.76733,2.59412,0.03894,'coding'
9.96603,2.29883,0.04723,'coding'
5.93958,2.64644,0.03712,'coding'
9.08263,2.42258,0.03816,'coding'
20.26344,2.21702,0.09338,'coding'
10.87986,3.02699,0.05523,'coding'
11.97321,2.12809,0.10690,'coding'
7.00955,2.24644,0.04465,'coding'
3.66908,2.94770,0.02659,'coding'
11.10332,2.58496,0.05986,'coding'
11.94245,2.29883,0.05355,'coding'
8.74978,2.62581,0.04593,'coding'
7.23200,2.50000,0.05786,'coding'
5.68296,1.84237,0.05052,'coding'
7.51698,2.00000,0.05673,'coding'
2.39759,1.92193,0.02889,'coding'
6.99246,2.49560,0.03164,'coding'
0.55914,1.00000,0.01804,'non_coding'
0.79825,1.00000,0.02101,'coding'
3.76900,2.84644,0.02291,'coding'
6.72202,2.72548,0.04961,'coding'
2.87097,1.91830,0.03087,'coding'
1.44368,1.50000,0.01991,'coding'
3.33607,1.50000,0.05469,'coding'
0.97164,1.00000,0.01338,'non_coding'
7.22599,1.58496,0.12247,'coding'
1.95238,1.50000,0.02936,'coding'
10.16667,2.72193,0.06315,'coding'
2.78161,1.58496,0.04796,'coding'
10.48957,2.66096,0.03367,'coding'
4.81137,2.25000,0.03730,'coding'
7.16258,1.96096,0.04394,'coding'
5.71014,2.52164,0.04965,'coding'
9.17526,2.05881,0.06306,'coding'
8.16010,2.50326,0.05850,'coding'
6.58621,2.28104,0.04542,'coding'
9.99903,2.11808,0.05797,'coding'
9.59377,2.55666,0.04371,'coding'
6.80761,2.72548,0.04569,'coding'
12.50104,2.18924,0.03919,'coding'
8.46319,2.72193,0.05192,'coding'
4.26716,2.05881,0.03138,'coding'
12.68989,2.60222,0.05201,'coding'
0.52221,2.00000,0.00539,'non_coding'
5.47222,2.75000,0.04343,'coding'
7.24009,2.24644,0.04656,'coding'
0.30241,1.00000,0.00863,'non_coding'
4.40399,2.12809,0.04059,'coding'
4.83172,1.58496,0.09382,'coding'
0.37210,1.00000,0.00417,'non_coding'
14.45455,2.18194,0.06257,'coding'
22.24880,2.98418,0.07097,'coding'
1.50397,1.00000,0.03581,'coding'
8.79805,2.50326,0.06422,'coding'
12.58443,2.52206,0.06606,'coding'
16.92900,2.12809,0.07591,'coding'
3.11667,1.37095,0.03896,'coding'
4.56798,2.66353,0.02760,'coding'
0.38163,1.50000,0.00540,'coding'
4.91156,2.25000,0.04009,'coding'
1.62963,1.58496,0.03621,'coding'
4.14286,1.92193,0.05146,'coding'
8.63191,2.83496,0.02308,'coding'
5.86417,2.49970,0.02932,'coding'
7.46634,2.35353,0.03633,'coding'
4.57512,2.00000,0.06444,'coding'
1.03710,1.00000,0.02288,'non_coding'
3.32018,0.72193,0.04369,'coding'
3.98594,2.71929,0.01978,'coding'
5.73964,2.91398,0.03396,'coding'
3.09375,2.25163,0.03223,'coding'
7.75724,2.36852,0.04346,'coding'
2.23611,1.00000,0.03106,'coding'
0.90544,1.00000,0.02015,'non_coding'
4.99259,2.00000,0.07396,'coding'
5.89177,2.23593,0.05101,'coding'
9.53101,2.73216,0.05541,'coding'
11.32550,2.45915,0.05914,'coding'
0.53451,1.00000,0.02067,'non_coding'
5.02186,2.25000,0.04116,'coding'
8.69390,2.41896,0.03383,'coding'
19.08166,2.80735,0.08500,'coding'
8.81592,2.00494,0.03759,'coding'
0.38384,1.92193,0.00925,'non_coding'
8.35816,1.45915,0.08892,'coding'
17.27386,2.37456,0.06774,'coding'
11.01181,2.28064,0.04588,'coding'
2.51948,1.00000,0.06544,'coding'
0.50022,1.58496,0.00559,'non_coding'
5.94655,2.52164,0.05018,'coding'
3.77358,0.00000,0.14240,'coding'
4.91286,2.50000,0.04077,'coding'
3.70476,2.52164,0.03528,'coding'
1.53887,2.50000,0.01216,'coding'
2.94271,2.64644,0.01839,'coding'
0.60000,0.00000,0.02400,'coding'
0.24032,1.92193,0.00706,'non_coding'
15.79387,2.76067,0.04920,'coding'
0.80337,1.92193,0.00903,'non_coding'
10.93470,2.81533,0.03726,'coding'
3.09774,2.00000,0.04658,'coding'
9.18050,3.12500,0.03809,'coding'
0.39877,1.00000,0.01207,'non_coding'
4.19167,2.32193,0.05240,'coding'
1.16959,0.00000,0.04104,'coding'
0.68183,1.00000,0.02132,'non_coding'
2.66184,0.81128,0.03858,'coding'
12.24857,2.71929,0.05990,'coding'
1.93567,0.00000,0.06792,'coding'
3.34538,1.00000,0.08061,'coding'
12.63488,2.12581,0.06513,'coding'
7.65041,2.25000,0.06220,'coding'
3.47134,2.32193,0.04422,'coding'
11.71949,2.62581,0.06404,'coding'
0.94017,0.00000,0.04821,'coding'
1.00422,1.00000,0.02542,'non_coding'
9.91021,1.44662,0.06674,'coding'
9.22222,2.42258,0.03941,'coding'
0.64377,1.00000,0.02983,'non_coding'
7.78524,2.87314,0.03873,'coding'
0.71180,1.00000,0.01708,'non_coding'
11.18470,2.20624,0.04842,'coding'
1.12525,1.58496,0.02371,'non_coding'
0.82171,0.00000,0.03822,'coding'
11.83707,2.41160,0.05904,'coding'
6.44528,2.15564,0.04864,'coding'
7.93238,2.94770,0.05646,'coding'
7.39839,2.41592,0.03245,'coding'
14.96732,3.08418,0.04891,'coding'
6.86158,2.23593,0.05815,'coding'
1.03125,2.00000,0.01611,'non_coding'
0.50474,0.0,0.01852,'coding'
0.46028,0.0,0.02987,'coding'
0.47222,0.0,0.03935,'coding'
0.67602,0.0,0.04373,'coding'
0.30792,1.00000,0.00804,'non_coding'
9.54988,2.80735,0.04432,'coding'
0.24220,1.00000,0.00288,'non_coding'
1.55238,2.00000,0.02218,'coding'
10.49084,2.23226,0.04611,'coding'
3.76617,1.00000,0.11242,'coding'
2.16176,1.00000,0.06358,'coding'
2.67376,0.00000,0.11378,'coding'
4.60215,2.81507,0.02284,'coding'
6.35957,2.88084,0.01854,'coding'
4.37556,1.52193,0.05834,'coding'
12.55606,2.67674,0.03805,'coding'
7.93871,2.64644,0.05122,'coding'
0.90015,1.00000,0.01529,'non_coding'
1.28667,0.00000,0.05147,'coding'
2.39130,2.32193,0.02971,'coding'
2.21958,1.50000,0.03523,'coding'
0.78740,1.00000,0.05219,'non_coding'
13.74409,2.44644,0.08867,'coding'
7.30649,1.50000,0.09807,'coding'
0.75826,1.00000,0.03964,'non_coding'
1.15621,0.00000,0.10519,'coding'
6.18043,2.63846,0.02835,'coding'
1.25874,2.00000,0.01177,'non_coding'
1.13978,1.00000,0.03677,'coding'
0.35638,2.68872,0.00190,'non_coding'
3.44749,2.00000,0.04723,'coding'
1.90344,2.50000,0.01511,'coding'
1.67792,2.52164,0.01416,'coding'
1.93386,2.15564,0.01535,'coding'
5.96651,2.52164,0.05449,'coding'
0.81333,1.50000,0.01301,'non_coding'
2.50570,1.90564,0.01905,'coding'
3.72821,2.00000,0.05736,'coding'
2.25238,2.64160,0.01609,'coding'
6.69630,2.87314,0.03307,'coding'
0.18984,1.00000,0.00624,'non_coding'
3.00910,2.72548,0.02054,'coding'
3.21622,1.50000,0.04346,'coding'
7.44583,1.92193,0.09307,'coding'
4.81448,2.52164,0.04357,'coding'
2.03753,1.92193,0.02699,'coding'
1.76957,1.50000,0.02375,'coding'
5.51815,2.25163,0.05464,'coding'
4.35057,2.32193,0.05001,'coding'
1.17032,2.00000,0.01708,'non_coding'
0.88796,0.91830,0.01492,'coding'
3.65256,2.25163,0.03865,'coding'
0.51282,2.32193,0.00607,'non_coding'
9.90995,3.05656,0.04318,'coding'
0.66667,0.0,0.06349,'coding'
0.18685,1.00000,0.00699,'non_coding'
0.12917,1.00000,0.00323,'coding'
1.30935,2.00000,0.01884,'coding'
8.28322,2.72193,0.05414,'coding'
13.35072,2.64699,0.03870,'coding'
3.98667,2.44644,0.02658,'coding'
0.38330,1.00000,0.01185,'non_coding'
5.52065,3.00624,0.02443,'coding'
3.60360,2.25163,0.03896,'coding'
2.84252,1.50000,0.04476,'coding'
9.04701,2.24644,0.05799,'coding'
5.31357,1.90564,0.04200,'coding'
1.40000,1.00000,0.03500,'coding'
4.45857,1.52193,0.05154,'coding'
4.54167,1.58496,0.09462,'coding'
13.22252,2.68872,0.07206,'coding'
13.71806,2.80650,0.04107,'coding'
0.56039,1.00000,0.01624,'coding'
8.56342,2.36852,0.05052,'coding'
0.43071,2.32193,0.01042,'non_coding'
2.97735,1.79248,0.02891,'coding'
8.67491,1.87996,0.06131,'coding'
6.95276,2.15564,0.05475,'coding'
0.75025,1.00000,0.02241,'non_coding'
2.77324,2.00000,0.03773,'coding'
6.25235,2.19716,0.04403,'coding'
3.56944,1.90564,0.02975,'coding'
11.61632,1.67095,0.03694,'coding'
13.50797,2.78990,0.05873,'coding'
0.80283,1.58496,0.01031,'non_coding'
4.28708,2.58496,0.04102,'coding'
5.38931,2.40564,0.04114,'coding'
1.99715,1.58496,0.03414,'coding'
1.61481,0.00000,0.07177,'coding'
0.72252,1.00000,0.02405,'non_coding'
19.31917,2.75387,0.01757,'coding'
0.44727,1.92193,0.00866,'non_coding'
6.43251,1.50000,0.10632,'coding'
0.49123,3.11327,0.00126,'non_coding'
25.84215,3.08603,0.03334,'coding'
0.97782,2.23593,0.01421,'non_coding'
8.76497,2.79479,0.02971,'coding'
0.26926,2.52193,0.00251,'non_coding'
8.27113,2.93300,0.02912,'coding'
0.37115,2.15564,0.00417,'non_coding'
6.14044,2.58496,0.06234,'coding'
0.66140,2.25163,0.00696,'non_coding'
4.34673,2.58496,0.04369,'coding'
1.20261,2.25163,0.01179,'non_coding'
11.60596,3.07610,0.03988,'coding'
0.99251,2.75000,0.00743,'non_coding'
8.96199,2.62925,0.03145,'coding'
1.84020,2.93180,0.00310,'non_coding'
5.59940,2.36852,0.03373,'coding'
0.42431,2.52164,0.00364,'non_coding'
9.34083,2.26992,0.02335,'coding'
1.11668,2.23593,0.00257,'non_coding'
1.35172,2.50326,0.00994,'coding'
1.14676,1.58496,0.01868,'non_coding'
4.61476,3.20091,0.01409,'coding'
0.58222,1.00000,0.01553,'non_coding'
4.38889,2.66353,0.02660,'coding'
0.47347,1.00000,0.00634,'non_coding'
18.54078,3.10857,0.01840,'coding'
0.33557,1.00000,0.01197,'non_coding'
4.98682,2.97947,0.01314,'coding'
0.82843,1.00000,0.02437,'non_coding'
1.07764,1.58496,0.00987,'coding'
0.68280,1.00000,0.02203,'non_coding'
9.99247,3.07060,0.02376,'coding'
0.23154,1.00000,0.01041,'non_coding'
3.23725,2.50326,0.02304,'coding'
2.60785,1.00000,0.08095,'non_coding'
4.55444,2.46596,0.01518,'coding'
0.48633,1.00000,0.01498,'non_coding'
15.01013,2.59387,0.03800,'coding'
0.17065,1.58496,0.00635,'non_coding'
0.96058,0.0,0.11343,'coding'
1.49415,2.52164,0.01311,'non_coding'
0.70948,1.58496,0.01302,'coding'
0.20708,2.52164,0.00490,'non_coding'
13.50718,2.75041,0.03063,'coding'
0.46031,1.58496,0.01717,'non_coding'
26.44356,2.97542,0.04214,'coding'
0.70252,1.58496,0.00763,'non_coding'
3.31726,2.44644,0.02133,'coding'
0.80943,2.25163,0.00769,'non_coding'
5.85538,2.89542,0.02278,'coding'
0.99056,1.92193,0.00620,'non_coding'
2.79653,2.49970,0.01388,'coding'
3.23972,1.84237,0.02757,'coding'
0.24280,2.00000,0.00967,'non_coding'
3.84121,2.05881,0.02794,'coding'
0.96996,1.58496,0.00714,'non_coding'
3.60051,2.00000,0.05497,'coding'
0.96419,2.80735,0.00871,'non_coding'
0.86015,2.58496,0.02191,'coding'
0.29019,1.58496,0.00157,'non_coding'
9.26098,2.80041,0.02259,'coding'
0.60960,2.19716,0.00492,'non_coding'
8.58717,2.71533,0.02926,'coding'
1.69388,2.19716,0.01152,'coding'
0.47917,1.92193,0.00460,'non_coding'
2.33871,2.00000,0.03772,'coding'
0.21687,1.00000,0.00523,'non_coding'
5.85264,2.84237,0.02767,'coding'
0.90123,1.58496,0.01669,'non_coding'
4.72603,2.38418,0.01544,'coding'
2.57873,2.17095,0.01582,'coding'
0.44288,1.00000,0.01090,'non_coding'
1.37879,1.58496,0.02507,'coding'
2.70098,2.41938,0.01986,'coding'
0.60480,2.23593,0.00863,'non_coding'
2.54235,2.28104,0.00739,'coding'
0.96970,2.00000,0.01469,'non_coding'
15.76029,2.84712,0.03816,'coding'
0.18338,1.91830,0.00214,'non_coding'
8.17208,1.75272,0.05900,'coding'
0.34340,1.00000,0.00470,'non_coding'
1.43089,2.00000,0.02327,'coding'
0.15585,2.77736,0.00159,'non_coding'
13.26401,2.82059,0.04598,'coding'
0.28270,1.00000,0.00716,'non_coding'
9.94626,2.49970,0.05011,'coding'
1.61916,1.00000,0.03728,'non_coding'
2.58095,2.52164,0.02458,'coding'
1.10170,2.00000,0.00628,'non_coding'
6.91371,3.06977,0.01884,'coding'
0.94100,2.25163,0.00957,'non_coding'
10.46081,2.91398,0.05927,'coding'
0.47968,1.50000,0.01912,'non_coding'
0.95088,1.58496,0.02002,'coding'
9.67718,2.87821,0.02261,'coding'
1.08963,1.52193,0.01023,'non_coding'
3.88107,2.66123,0.01950,'coding'
0.40631,1.92193,0.00481,'non_coding'
7.91367,3.19716,0.02847,'coding'
0.92450,2.25163,0.01024,'non_coding'
5.62614,2.75506,0.01927,'coding'
0.90147,0.91830,0.02023,'non_coding'
0.69444,0.0,0.05787,'coding'
0.55276,2.87314,0.00381,'non_coding'
0.82136,2.58496,0.00908,'coding'
6.46412,2.50326,0.04489,'coding'
0.82241,2.66329,0.00166,'non_coding'
36.15137,2.71929,0.17464,'coding'
0.76763,1.91830,0.00683,'non_coding'
13.17544,2.12809,0.11557,'coding'
0.53716,2.41938,0.00363,'non_coding'
7.73646,2.35442,0.01862,'coding'
0.46476,1.37095,0.00531,'non_coding'
6.53762,2.87251,0.01868,'coding'
0.71772,1.58496,0.01293,'non_coding'
6.22075,2.46625,0.02746,'coding'
0.21137,2.32193,0.00493,'non_coding'
6.74603,2.81206,0.01428,'coding'
0.53039,2.00000,0.00826,'non_coding'
11.36454,2.35159,0.04256,'coding'
0.50696,2.00000,0.00813,'non_coding'
3.16418,1.50000,0.04723,'coding'
0.51320,2.25163,0.00508,'non_coding'
10.89709,3.02717,0.03282,'coding'
0.51146,1.00000,0.01168,'non_coding'
0.88095,0.00000,0.04195,'coding'
0.74936,1.00000,0.02620,'coding'
0.92038,2.32193,0.00998,'non_coding'
7.43732,2.23593,0.06357,'coding'
1.55783,1.58496,0.03122,'non_coding'
2.90862,2.68872,0.01519,'coding'
0.76860,2.00000,0.00390,'non_coding'
3.88865,2.28925,0.01655,'coding'
0.22658,2.32193,0.00296,'non_coding'
8.65989,2.19716,0.05871,'coding'
0.73016,1.58496,0.01391,'non_coding'
2.58413,0.91830,0.04922,'coding'
0.51306,1.50000,0.00760,'non_coding'
5.41509,2.32193,0.06811,'coding'
0.54359,2.00000,0.00836,'non_coding'
5.41832,3.17699,0.01341,'coding'
0.86623,1.45915,0.00886,'non_coding'
5.41141,2.23593,0.04875,'coding'
3.83916,2.66450,0.01790,'coding'
0.65161,1.52193,0.01498,'non_coding'
11.24916,2.41160,0.05681,'coding'
0.26871,1.58496,0.00548,'non_coding'
3.70779,2.45915,0.01946,'coding'
0.35714,0.0,0.02551,'coding'
0.46681,1.58496,0.01184,'non_coding'
1.64443,2.50000,0.00966,'coding'
0.38033,2.44644,0.00249,'non_coding'
1.44797,2.87314,0.00706,'coding'
0.63012,1.00000,0.01052,'non_coding'
3.24889,1.00000,0.08664,'coding'
0.52115,2.75000,0.00363,'non_coding'
3.88042,2.04644,0.02464,'coding'
0.65527,1.58496,0.01120,'non_coding'
7.04616,3.15908,0.01876,'coding'
6.30719,2.41309,0.03533,'coding'
0.42133,2.00000,0.00674,'non_coding'
59.23702,2.86644,0.05349,'coding'
0.47467,2.56545,0.00254,'non_coding'
13.43851,2.47349,0.02175,'coding'
0.60787,2.50000,0.00355,'non_coding'
7.48032,2.49302,0.02236,'coding'
1.31175,2.68004,0.00535,'non_coding'
0.33333,0.00000,0.01258,'coding'
1.11022,1.79248,0.01347,'non_coding'
6.87467,2.96973,0.02145,'coding'
0.80349,1.58496,0.01434,'non_coding'
2.93939,2.72193,0.01909,'coding'
4.50174,2.68872,0.02345,'coding'
0.57494,1.50000,0.00772,'non_coding'
4.19461,2.32193,0.04849,'coding'
0.86944,1.50000,0.01449,'non_coding'
12.52749,2.33291,0.05231,'coding'
1.16304,1.58496,0.02528,'non_coding'
2.00379,2.32193,0.02277,'coding'
7.56206,2.52164,0.06328,'coding'
0.88160,1.91830,0.00964,'non_coding'
1.42576,2.52164,0.01296,'coding'
0.93826,1.00000,0.03531,'non_coding'
4.40491,2.52193,0.02824,'coding'
1.57621,2.00000,0.02560,'non_coding'
15.51775,2.23127,0.09182,'coding'
0.56139,2.54926,0.00212,'non_coding'
18.69286,1.89106,0.13352,'coding'
1.48728,1.00000,0.03313,'non_coding'
0.45825,0.0,0.05440,'coding'
0.73728,1.92193,0.01263,'non_coding'
4.81057,2.52164,0.04238,'coding'
11.03358,2.91873,0.01919,'coding'
0.68582,2.78990,0.00292,'non_coding'
0.90278,0.0,0.07523,'coding'
0.20041,2.32193,0.00680,'non_coding'
8.71329,2.80575,0.02437,'coding'
1.15413,2.00000,0.01223,'non_coding'
14.84574,2.59179,0.05389,'coding'
1.05089,1.50000,0.01604,'non_coding'
8.23671,2.63373,0.02984,'coding'
0.57920,2.00000,0.00822,'non_coding'
20.76874,2.50992,0.02347,'coding'
1.23485,2.00000,0.01871,'non_coding'
4.96875,2.58496,0.02588,'coding'
9.60395,2.68872,0.04950,'coding'
0.46070,2.54926,0.00201,'non_coding'
9.12436,3.00568,0.02825,'coding'
0.24942,2.90005,0.00087,'non_coding'
4.12478,3.12799,0.01471,'coding'
0.85446,1.91830,0.00819,'non_coding'
3.02000,2.32193,0.04027,'coding'
0.69182,0.91830,0.01305,'non_coding'
0.51768,2.00000,0.01331,'coding'
0.50549,2.25163,0.00555,'non_coding'
3.26925,3.14644,0.01056,'coding'
0.67143,1.50000,0.00959,'non_coding'
11.88618,2.41439,0.02899,'coding'
0.73326,0.0,0.02315,'coding'
0.76375,0.91830,0.01483,'non_coding'
8.79185,2.99286,0.02590,'coding'
0.97489,2.92193,0.00527,'non_coding'
3.42489,2.73321,0.01127,'coding'
0.84011,0.91830,0.00943,'non_coding'
3.98572,2.75687,0.01067,'coding'
1.43985,2.00000,0.01957,'non_coding'
26.72521,2.88405,0.05047,'coding'
0.58559,0.91830,0.01055,'non_coding'
2.51682,2.23593,0.02309,'coding'
2.23984,1.00000,0.05463,'non_coding'
2.90947,2.32193,0.03592,'coding'
0.71807,1.58496,0.00848,'non_coding'
18.31598,2.88945,0.02477,'coding'
14.65637,2.98768,0.03354,'coding'
0.54795,0.91830,0.01381,'non_coding'
5.09489,2.84837,0.01473,'coding'
0.83552,1.91830,0.00226,'non_coding'
10.94468,3.01923,0.01863,'coding'
2.84725,2.75000,0.01160,'coding'
0.36249,1.00000,0.01298,'non_coding'
6.42004,2.58282,0.01678,'coding'
0.65439,2.72548,0.00409,'non_coding'
4.25904,2.54413,0.01026,'coding'
0.16146,2.00000,0.00252,'non_coding'
6.76893,2.66353,0.03993,'coding'
0.37860,1.00000,0.01041,'non_coding'
9.28180,2.72548,0.02242,'coding'
0.57895,0.91830,0.01016,'non_coding'
5.04754,2.66596,0.01618,'coding'
11.90799,2.19221,0.02275,'coding'
0.75650,1.44662,0.00559,'non_coding'
4.44738,2.21997,0.01470,'coding'
0.34994,1.52193,0.00359,'non_coding'
6.26594,2.43980,0.01712,'coding'
0.77958,2.00000,0.01660,'non_coding'
6.14286,2.90564,0.02507,'coding'
0.38656,0.91830,0.00753,'non_coding'
43.77651,2.91267,0.07159,'coding'
0.75287,2.52164,0.00603,'non_coding'
18.53111,2.12193,0.12354,'coding'
0.83625,1.91830,0.00972,'non_coding'
54.20937,2.70604,0.12292,'coding'
0.50505,0.00000,0.03061,'coding'
0.11021,1.92193,0.00241,'non_coding'
2.11111,2.00000,0.03199,'coding'
0.57471,0.0,0.03964,'coding'
0.43889,2.00000,0.00731,'non_coding'
26.97759,2.70160,0.04534,'coding'
0.26516,0.91830,0.00457,'non_coding'
21.04035,3.10578,0.03418,'coding'
1.36429,1.58496,0.01096,'non_coding'
5.45769,2.58402,0.01690,'coding'
2.23053,1.84237,0.02085,'coding'
0.23333,1.58496,0.00519,'non_coding'
5.01333,3.05030,0.01744,'coding'
7.83390,3.18456,0.01762,'coding'
1.38947,0.91830,0.02925,'non_coding'
11.01289,3.07610,0.03702,'coding'
1.16318,1.58496,0.01998,'non_coding'
6.13556,2.44644,0.04090,'coding'
0.68784,1.00000,0.01775,'non_coding'
5.20158,2.50000,0.04112,'coding'
1.21523,1.00000,0.01389,'non_coding'
6.46429,2.32193,0.07696,'coding'
0.50228,1.00000,0.01545,'non_coding'
5.01953,2.52164,0.04200,'coding'
1.26828,1.00000,0.00853,'non_coding'
3.20930,1.00000,0.07463,'coding'
0.33629,1.58496,0.00523,'non_coding'
7.16727,2.53362,0.01725,'coding'
0.78750,1.00000,0.01969,'non_coding'
5.66200,2.96381,0.01586,'coding'
0.70229,2.81507,0.00378,'non_coding'
8.14981,2.89629,0.03663,'coding'
0.56183,1.00000,0.02337,'non_coding'
2.47107,3.08506,0.01208,'coding'
4.96814,3.04411,0.01827,'coding'
0.27602,1.00000,0.00874,'non_coding'
4.16218,2.86309,0.01246,'coding'
1.16100,0.91830,0.01684,'non_coding'
17.04427,3.18456,0.03869,'coding'
0.19239,1.58496,0.00837,'non_coding'
3.92954,2.40564,0.03195,'coding'
6.23939,2.92323,0.02605,'coding'
1.88075,1.00000,0.04860,'non_coding'
4.34737,2.41830,0.02288,'coding'
0.28226,2.72548,0.00307,'non_coding'
0.33333,0.00000,0.01667,'coding'
1.04308,1.00000,0.02592,'non_coding'
17.94094,2.66353,0.10775,'coding'
0.60416,1.92193,0.00992,'non_coding'
5.06521,3.05584,0.01231,'coding'
0.59176,1.00000,0.01330,'non_coding'
19.17225,2.74117,0.03570,'coding'
1.06712,1.00000,0.02389,'non_coding'
5.63193,2.87291,0.02498,'coding'
2.53652,2.41160,0.01278,'coding'
0.75366,2.00000,0.00571,'non_coding'
1.01481,0.00000,0.04510,'coding'
1.97794,0.00000,0.06747,'coding'
2.16447,1.58496,0.02082,'non_coding'
6.04903,3.07060,0.01435,'coding'
0.11098,1.58496,0.00898,'non_coding'
4.04878,2.62352,0.01975,'coding'
1.04889,2.58496,0.01000,'non_coding'
0.82672,0.0,0.04677,'coding'
1.17619,2.55034,0.00790,'non_coding'
1.58333,0.0,0.13194,'coding'
0.90278,0.0,0.07523,'coding'
0.70511,1.92193,0.01097,'non_coding'
13.00892,3.04638,0.04097,'coding'
0.29570,1.50000,0.00477,'non_coding'
7.03341,2.92323,0.03065,'coding'
0.32211,1.92193,0.00205,'non_coding'
2.72739,2.40564,0.02114,'coding'
0.47415,0.91830,0.00741,'non_coding'
17.49035,2.88511,0.02500,'coding'
0.92625,1.58496,0.01639,'non_coding'
23.80870,2.58454,0.07116,'coding'
0.25867,2.00000,0.00414,'non_coding'
16.06037,3.09838,0.01907,'coding'
1.66402,1.91830,0.00475,'non_coding'
0.83333,0.0,0.06944,'coding'
1.62500,0.0,0.13542,'coding'
0.30595,2.32193,0.00468,'non_coding'
3.50303,2.52164,0.03185,'coding'
0.29054,2.41938,0.00196,'non_coding'
3.85185,2.80735,0.03424,'coding'
0.17164,2.66353,0.00217,'non_coding'
1.06690,0.0,0.06944,'coding'
0.37170,2.00000,0.00540,'non_coding'
4.91667,2.75343,0.02319,'coding'
3.97742,2.25000,0.03169,'coding'
0.89316,1.58496,0.00800,'non_coding'
31.49390,3.00489,0.09222,'coding'
0.81169,2.32193,0.01054,'non_coding'
14.02767,2.60810,0.03639,'coding'
0.34247,1.00000,0.00938,'non_coding'
3.55556,3.09580,0.01992,'coding'
0.09132,1.00000,0.00250,'non_coding'
2.71235,2.25163,0.02754,'coding'
7.34346,3.11021,0.01785,'coding'
0.29683,1.00000,0.00689,'non_coding'
0.63715,0.0,0.09259,'coding'
0.61860,1.00000,0.01704,'non_coding'
0.63690,1.58496,0.01137,'coding'
0.98871,1.00000,0.03590,'non_coding'
1.07674,2.00000,0.01549,'coding'
15.04417,2.41160,0.07522,'coding'
0.74245,1.50000,0.01484,'non_coding'
2.60324,2.93983,0.01011,'coding'
